lat,lon,tos_degC
-73.5,279,NaN
-73.5,281,NaN
-73.5,283,NaN
-73.5,285,NaN
-73.5,287,NaN
-73.5,289,NaN
-73.5,291,NaN
-73.5,293,NaN
-73.5,295,NaN
-73.5,297,NaN
-73.5,299,-0.840551758
-73.5,301,-0.858587646
-73.5,303,-0.862432861
-73.5,305,-0.872351074
-73.5,307,-0.881384277
-73.5,309,-0.888952637
-73.5,311,-0.898718262
-73.5,313,-0.914251709
-73.5,315,-0.847631836
-73.5,317,-0.587316895
-73.5,319,-0.104742432
-73.5,321,0.455072021
-73.5,323,0.911126709
-73.5,325,1.229425049
-73.5,327,1.448358154
-73.5,329,1.601098633
-73.5,331,1.726831055
-73.5,333,1.902337646
-73.5,335,2.184411621
-73.5,337,2.549005127
-73.5,339,2.822076416
-73.5,341,3.054833984
-73.5,343,NaN
-73.5,345,NaN
-73.5,347,NaN
-73.5,349,NaN
-73.5,351,NaN
-73.5,353,NaN
-73.5,355,NaN
-73.5,357,NaN
-73.5,359,NaN
-72.5,1,NaN
-72.5,3,NaN
-72.5,5,NaN
-72.5,7,NaN
-72.5,9,NaN
-72.5,11,NaN
-72.5,13,NaN
-72.5,15,NaN
-72.5,17,NaN
-72.5,19,NaN
-72.5,21,NaN
-72.5,23,NaN
-72.5,25,NaN
-72.5,27,NaN
-72.5,29,NaN
-72.5,31,NaN
-72.5,33,NaN
-72.5,35,NaN
-72.5,37,NaN
-72.5,39,NaN
-72.5,41,NaN
-72.5,43,NaN
-72.5,45,NaN
-72.5,47,NaN
-72.5,49,NaN
-72.5,51,NaN
-72.5,53,NaN
-72.5,55,NaN
-72.5,57,NaN
-72.5,59,NaN
-72.5,61,NaN
-72.5,63,NaN
-72.5,65,NaN
-72.5,67,NaN
-72.5,69,NaN
-72.5,71,NaN
-72.5,73,NaN
-72.5,75,NaN
-72.5,77,NaN
-72.5,79,NaN
-72.5,81,NaN
-72.5,83,NaN
-72.5,85,NaN
-72.5,87,NaN
-72.5,89,NaN
-72.5,91,NaN
-72.5,93,NaN
-72.5,95,NaN
-72.5,97,NaN
-72.5,99,NaN
-72.5,101,NaN
-72.5,103,NaN
-72.5,105,NaN
-72.5,107,NaN
-72.5,109,NaN
-72.5,111,NaN
-72.5,113,NaN
-72.5,115,NaN
-72.5,117,NaN
-72.5,119,NaN
-72.5,121,NaN
-72.5,123,NaN
-72.5,125,NaN
-72.5,127,NaN
-72.5,129,NaN
-72.5,131,NaN
-72.5,133,NaN
-72.5,135,NaN
-72.5,137,NaN
-72.5,139,NaN
-72.5,141,NaN
-72.5,143,NaN
-72.5,145,NaN
-72.5,147,NaN
-72.5,149,NaN
-72.5,151,NaN
-72.5,153,NaN
-72.5,155,NaN
-72.5,157,NaN
-72.5,159,NaN
-72.5,161,NaN
-72.5,163,NaN
-72.5,165,NaN
-72.5,167,NaN
-72.5,169,3.406945801
-72.5,171,2.905389404
-72.5,173,2.753320313
-72.5,175,2.515008545
-72.5,177,2.420831299
-72.5,179,2.317559814
-72.5,181,2.17699585
-72.5,183,2.047235107
-72.5,185,1.937524414
-72.5,187,1.834222412
-72.5,189,1.736108398
-72.5,191,1.480645752
-72.5,193,0.954187012
-72.5,195,0.091760254
-72.5,197,-0.58145752
-72.5,199,-0.754705811
-72.5,201,-0.793615723
-72.5,203,-0.766546631
-72.5,205,-0.482946777
-72.5,207,0.104943848
-72.5,209,0.794824219
-72.5,211,1.307366943
-72.5,213,1.549768066
-72.5,215,1.652825928
-72.5,217,1.66729126
-72.5,219,1.694268799
-72.5,221,1.730126953
-72.5,223,1.74364624
-72.5,225,1.734979248
-72.5,227,1.726739502
-72.5,229,1.752282715
-72.5,231,1.789941406
-72.5,233,1.823480225
-72.5,235,1.827539063
-72.5,237,1.850671387
-72.5,239,1.941766357
-72.5,241,2.028588867
-72.5,243,2.070916748
-72.5,245,2.077050781
-72.5,247,2.079492188
-72.5,249,2.100244141
-72.5,251,2.199334717
-72.5,253,2.463983154
-72.5,255,2.729058838
-72.5,257,2.820153809
-72.5,259,NaN
-72.5,261,NaN
-72.5,263,NaN
-72.5,265,NaN
-72.5,267,NaN
-72.5,269,NaN
-72.5,271,NaN
-72.5,273,NaN
-72.5,275,NaN
-72.5,277,NaN
-72.5,279,NaN
-72.5,281,NaN
-72.5,283,NaN
-72.5,285,NaN
-72.5,287,NaN
-72.5,289,NaN
-72.5,291,NaN
-72.5,293,NaN
-72.5,295,NaN
-72.5,297,NaN
-72.5,299,-0.857641602
-72.5,301,-0.855932617
-72.5,303,-0.855047607
-72.5,305,-0.859014893
-72.5,307,-0.865606689
-72.5,309,-0.875769043
-72.5,311,-0.856329346
-72.5,313,-0.658300781
-72.5,315,-0.209783936
-72.5,317,0.328820801
-72.5,319,0.843255615
-72.5,321,1.241662598
-72.5,323,1.523187256
-72.5,325,1.748376465
-72.5,327,1.952478027
-72.5,329,2.161431885
-72.5,331,2.356469727
-72.5,333,2.560968018
-72.5,335,2.800408936
-72.5,337,3.077233887
-72.5,339,3.428399658
-72.5,341,3.803948975
-72.5,343,3.879846191
-72.5,345,NaN
-72.5,347,NaN
-72.5,349,NaN
-72.5,351,NaN
-72.5,353,NaN
-72.5,355,NaN
-72.5,357,NaN
-72.5,359,NaN
-71.5,1,NaN
-71.5,3,NaN
-71.5,5,NaN
-71.5,7,NaN
-71.5,9,NaN
-71.5,11,NaN
-71.5,13,NaN
-71.5,15,NaN
-71.5,17,NaN
-71.5,19,NaN
-71.5,21,NaN
-71.5,23,NaN
-71.5,25,NaN
-71.5,27,NaN
-71.5,29,NaN
-71.5,31,NaN
-71.5,33,NaN
-71.5,35,NaN
-71.5,37,NaN
-71.5,39,NaN
-71.5,41,NaN
-71.5,43,NaN
-71.5,45,NaN
-71.5,47,NaN
-71.5,49,NaN
-71.5,51,NaN
-71.5,53,NaN
-71.5,55,NaN
-71.5,57,NaN
-71.5,59,NaN
-71.5,61,NaN
-71.5,63,NaN
-71.5,65,NaN
-71.5,67,NaN
-71.5,69,NaN
-71.5,71,NaN
-71.5,73,NaN
-71.5,75,NaN
-71.5,77,NaN
-71.5,79,NaN
-71.5,81,NaN
-71.5,83,NaN
-71.5,85,NaN
-71.5,87,NaN
-71.5,89,NaN
-71.5,91,NaN
-71.5,93,NaN
-71.5,95,NaN
-71.5,97,NaN
-71.5,99,NaN
-71.5,101,NaN
-71.5,103,NaN
-71.5,105,NaN
-71.5,107,NaN
-71.5,109,NaN
-71.5,111,NaN
-71.5,113,NaN
-71.5,115,NaN
-71.5,117,NaN
-71.5,119,NaN
-71.5,121,NaN
-71.5,123,NaN
-71.5,125,NaN
-71.5,127,NaN
-71.5,129,NaN
-71.5,131,NaN
-71.5,133,NaN
-71.5,135,NaN
-71.5,137,NaN
-71.5,139,NaN
-71.5,141,NaN
-71.5,143,NaN
-71.5,145,NaN
-71.5,147,NaN
-71.5,149,NaN
-71.5,151,NaN
-71.5,153,NaN
-71.5,155,NaN
-71.5,157,NaN
-71.5,159,NaN
-71.5,161,NaN
-71.5,163,NaN
-71.5,165,NaN
-71.5,167,NaN
-71.5,169,NaN
-71.5,171,2.380517578
-71.5,173,2.270257568
-71.5,175,2.130212402
-71.5,177,2.013269043
-71.5,179,1.825372314
-71.5,181,1.567773438
-71.5,183,1.332788086
-71.5,185,1.155908203
-71.5,187,1.003991699
-71.5,189,0.936517334
-71.5,191,0.885186768
-71.5,193,0.801843262
-71.5,195,0.453485107
-71.5,197,-0.0355896
-71.5,199,-0.204779053
-71.5,201,-0.020422363
-71.5,203,0.481866455
-71.5,205,1.048608398
-71.5,207,1.454492188
-71.5,209,1.692254639
-71.5,211,1.847955322
-71.5,213,1.938470459
-71.5,215,1.939324951
-71.5,217,1.900964355
-71.5,219,1.86385498
-71.5,221,1.841912842
-71.5,223,1.836236572
-71.5,225,1.820489502
-71.5,227,1.779748535
-71.5,229,1.743554688
-71.5,231,1.728814697
-71.5,233,1.721887207
-71.5,235,1.718865967
-71.5,237,1.761071777
-71.5,239,1.846429443
-71.5,241,1.904718018
-71.5,243,1.927941895
-71.5,245,1.935266113
-71.5,247,1.929284668
-71.5,249,1.918969727
-71.5,251,1.964898682
-71.5,253,2.142724609
-71.5,255,2.337487793
-71.5,257,2.435449219
-71.5,259,2.492028809
-71.5,261,2.488641357
-71.5,263,2.464440918
-71.5,265,2.488000488
-71.5,267,2.556268311
-71.5,269,2.647424316
-71.5,271,2.717828369
-71.5,273,2.799676514
-71.5,275,2.942376709
-71.5,277,3.104150391
-71.5,279,3.298730469
-71.5,281,3.553613281
-71.5,283,3.898126221
-71.5,285,4.139398193
-71.5,287,NaN
-71.5,289,NaN
-71.5,291,NaN
-71.5,293,NaN
-71.5,295,NaN
-71.5,297,NaN
-71.5,299,-0.856115723
-71.5,301,-0.852972412
-71.5,303,-0.850805664
-71.5,305,-0.852819824
-71.5,307,-0.857061768
-71.5,309,-0.870275879
-71.5,311,-0.591589355
-71.5,313,-0.105413818
-71.5,315,0.505700684
-71.5,317,1.122094727
-71.5,319,1.52300415
-71.5,321,1.818933105
-71.5,323,2.05489502
-71.5,325,2.311608887
-71.5,327,2.564080811
-71.5,329,2.785150146
-71.5,331,2.948907471
-71.5,333,3.097711182
-71.5,335,3.26027832
-71.5,337,3.426599121
-71.5,339,3.606652832
-71.5,341,3.71026001
-71.5,343,3.524560547
-71.5,345,3.375177002
-71.5,347,3.472375488
-71.5,349,3.570916748
-71.5,351,NaN
-71.5,353,NaN
-71.5,355,NaN
-71.5,357,NaN
-71.5,359,NaN
-70.5,1,3.660119629
-70.5,3,3.642053223
-70.5,5,3.591851807
-70.5,7,3.493280029
-70.5,9,3.431634521
-70.5,11,3.431573486
-70.5,13,3.414300537
-70.5,15,3.457299805
-70.5,17,3.521142578
-70.5,19,3.660150146
-70.5,21,3.790765381
-70.5,23,3.990197754
-70.5,25,4.076806641
-70.5,27,4.159875488
-70.5,29,NaN
-70.5,31,NaN
-70.5,33,NaN
-70.5,35,NaN
-70.5,37,NaN
-70.5,39,NaN
-70.5,41,NaN
-70.5,43,NaN
-70.5,45,NaN
-70.5,47,NaN
-70.5,49,NaN
-70.5,51,NaN
-70.5,53,NaN
-70.5,55,NaN
-70.5,57,NaN
-70.5,59,NaN
-70.5,61,NaN
-70.5,63,NaN
-70.5,65,NaN
-70.5,67,NaN
-70.5,69,NaN
-70.5,71,NaN
-70.5,73,NaN
-70.5,75,NaN
-70.5,77,NaN
-70.5,79,NaN
-70.5,81,NaN
-70.5,83,NaN
-70.5,85,NaN
-70.5,87,NaN
-70.5,89,NaN
-70.5,91,NaN
-70.5,93,NaN
-70.5,95,NaN
-70.5,97,NaN
-70.5,99,NaN
-70.5,101,NaN
-70.5,103,NaN
-70.5,105,NaN
-70.5,107,NaN
-70.5,109,NaN
-70.5,111,NaN
-70.5,113,NaN
-70.5,115,NaN
-70.5,117,NaN
-70.5,119,NaN
-70.5,121,NaN
-70.5,123,NaN
-70.5,125,NaN
-70.5,127,NaN
-70.5,129,NaN
-70.5,131,NaN
-70.5,133,NaN
-70.5,135,NaN
-70.5,137,NaN
-70.5,139,NaN
-70.5,141,NaN
-70.5,143,NaN
-70.5,145,NaN
-70.5,147,NaN
-70.5,149,NaN
-70.5,151,NaN
-70.5,153,NaN
-70.5,155,NaN
-70.5,157,NaN
-70.5,159,NaN
-70.5,161,NaN
-70.5,163,2.509515381
-70.5,165,2.273858643
-70.5,167,2.145318604
-70.5,169,2.036981201
-70.5,171,1.899346924
-70.5,173,1.849725342
-70.5,175,1.796228027
-70.5,177,1.604058838
-70.5,179,1.275018311
-70.5,181,0.807794189
-70.5,183,0.43581543
-70.5,185,0.369805908
-70.5,187,0.404168701
-70.5,189,0.442468262
-70.5,191,0.479486084
-70.5,193,0.53572998
-70.5,195,0.627740479
-70.5,197,0.733911133
-70.5,199,0.883721924
-70.5,201,1.100946045
-70.5,203,1.375482178
-70.5,205,1.608209229
-70.5,207,1.765130615
-70.5,209,1.920129395
-70.5,211,2.04430542
-70.5,213,2.105126953
-70.5,215,2.124169922
-70.5,217,2.116876221
-70.5,219,2.087609863
-70.5,221,2.054162598
-70.5,223,2.014764404
-70.5,225,1.987939453
-70.5,227,1.978479004
-70.5,229,1.964013672
-70.5,231,1.9543396
-70.5,233,1.952233887
-70.5,235,1.957269287
-70.5,237,1.974053955
-70.5,239,2.003991699
-70.5,241,2.02779541
-70.5,243,2.042260742
-70.5,245,2.033380127
-70.5,247,1.997674561
-70.5,249,1.938989258
-70.5,251,1.91036377
-70.5,253,1.964044189
-70.5,255,2.05010376
-70.5,257,2.130029297
-70.5,259,2.201348877
-70.5,261,2.259179688
-70.5,263,2.304406738
-70.5,265,2.36272583
-70.5,267,2.464074707
-70.5,269,2.601312256
-70.5,271,2.757806396
-70.5,273,2.930383301
-70.5,275,3.102532959
-70.5,277,3.252832031
-70.5,279,3.420556641
-70.5,281,3.614709473
-70.5,283,3.881738281
-70.5,285,4.053735352
-70.5,287,NaN
-70.5,289,NaN
-70.5,291,NaN
-70.5,293,NaN
-70.5,295,NaN
-70.5,297,NaN
-70.5,299,-0.851599121
-70.5,301,-0.850164795
-70.5,303,-0.849249268
-70.5,305,-0.850866699
-70.5,307,-0.854223633
-70.5,309,-0.842565918
-70.5,311,-0.495977783
-70.5,313,0.202142334
-70.5,315,0.868798828
-70.5,317,1.31987915
-70.5,319,1.619165039
-70.5,321,1.89776001
-70.5,323,2.176782227
-70.5,325,2.429193115
-70.5,327,2.623895264
-70.5,329,2.780023193
-70.5,331,2.868096924
-70.5,333,2.913079834
-70.5,335,2.977746582
-70.5,337,3.043450928
-70.5,339,3.082025146
-70.5,341,3.094476318
-70.5,343,3.143395996
-70.5,345,3.249871826
-70.5,347,3.447686768
-70.5,349,3.590356445
-70.5,351,3.510491943
-70.5,353,3.392541504
-70.5,355,3.446832275
-70.5,357,3.546136475
-70.5,359,3.63414917
-69.5,1,3.60994873
-69.5,3,3.627008057
-69.5,5,3.541986084
-69.5,7,3.455194092
-69.5,9,3.427789307
-69.5,11,3.419396973
-69.5,13,3.430047607
-69.5,15,3.482537842
-69.5,17,3.585626221
-69.5,19,3.720697021
-69.5,21,3.892114258
-69.5,23,4.039605713
-69.5,25,4.12053833
-69.5,27,4.179864502
-69.5,29,4.194360352
-69.5,31,NaN
-69.5,33,NaN
-69.5,35,NaN
-69.5,37,NaN
-69.5,39,NaN
-69.5,41,NaN
-69.5,43,NaN
-69.5,45,NaN
-69.5,47,NaN
-69.5,49,NaN
-69.5,51,NaN
-69.5,53,NaN
-69.5,55,NaN
-69.5,57,NaN
-69.5,59,NaN
-69.5,61,NaN
-69.5,63,NaN
-69.5,65,NaN
-69.5,67,NaN
-69.5,69,NaN
-69.5,71,NaN
-69.5,73,NaN
-69.5,75,NaN
-69.5,77,NaN
-69.5,79,NaN
-69.5,81,NaN
-69.5,83,NaN
-69.5,85,NaN
-69.5,87,NaN
-69.5,89,NaN
-69.5,91,NaN
-69.5,93,NaN
-69.5,95,NaN
-69.5,97,NaN
-69.5,99,NaN
-69.5,101,NaN
-69.5,103,NaN
-69.5,105,NaN
-69.5,107,NaN
-69.5,109,NaN
-69.5,111,NaN
-69.5,113,NaN
-69.5,115,NaN
-69.5,117,NaN
-69.5,119,NaN
-69.5,121,NaN
-69.5,123,NaN
-69.5,125,NaN
-69.5,127,NaN
-69.5,129,NaN
-69.5,131,NaN
-69.5,133,NaN
-69.5,135,NaN
-69.5,137,NaN
-69.5,139,NaN
-69.5,141,NaN
-69.5,143,NaN
-69.5,145,NaN
-69.5,147,NaN
-69.5,149,NaN
-69.5,151,NaN
-69.5,153,NaN
-69.5,155,NaN
-69.5,157,NaN
-69.5,159,NaN
-69.5,161,2.381158447
-69.5,163,2.191400146
-69.5,165,2.008905029
-69.5,167,1.850762939
-69.5,169,1.764672852
-69.5,171,1.708276367
-69.5,173,1.649957275
-69.5,175,1.444360352
-69.5,177,0.816674805
-69.5,179,0.24932251
-69.5,181,0.148400879
-69.5,183,0.301782227
-69.5,185,0.545892334
-69.5,187,0.74630127
-69.5,189,0.919671631
-69.5,191,1.083978271
-69.5,193,1.255700684
-69.5,195,1.430383301
-69.5,197,1.597924805
-69.5,199,1.747918701
-69.5,201,1.878900146
-69.5,203,2.003289795
-69.5,205,2.083306885
-69.5,207,2.152429199
-69.5,209,2.265283203
-69.5,211,2.354852295
-69.5,213,2.399133301
-69.5,215,2.426660156
-69.5,217,2.446466064
-69.5,219,2.447473145
-69.5,221,2.420739746
-69.5,223,2.376885986
-69.5,225,2.357049561
-69.5,227,2.355187988
-69.5,229,2.350366211
-69.5,231,2.339379883
-69.5,233,2.322412109
-69.5,235,2.284997559
-69.5,237,2.203179932
-69.5,239,2.098718262
-69.5,241,2.011590576
-69.5,243,1.96920166
-69.5,245,1.948449707
-69.5,247,1.933496094
-69.5,249,1.889428711
-69.5,251,1.84887085
-69.5,253,1.872735596
-69.5,255,1.934625244
-69.5,257,2.021508789
-69.5,259,2.128594971
-69.5,261,2.239251709
-69.5,263,2.325524902
-69.5,265,2.392053223
-69.5,267,2.471398926
-69.5,269,2.575341797
-69.5,271,2.717706299
-69.5,273,2.908135986
-69.5,275,3.092492676
-69.5,277,3.238671875
-69.5,279,3.395715332
-69.5,281,3.582086182
-69.5,283,3.842431641
-69.5,285,4.154412842
-69.5,287,4.304223633
-69.5,289,NaN
-69.5,291,NaN
-69.5,293,NaN
-69.5,295,NaN
-69.5,297,NaN
-69.5,299,-0.848272705
-69.5,301,-0.847387695
-69.5,303,-0.847784424
-69.5,305,-0.849707031
-69.5,307,-0.856512451
-69.5,309,-0.628424072
-69.5,311,-0.046179199
-69.5,313,0.632409668
-69.5,315,1.19588623
-69.5,317,1.533044434
-69.5,319,1.791619873
-69.5,321,2.07833252
-69.5,323,2.318017578
-69.5,325,2.489007568
-69.5,327,2.622338867
-69.5,329,2.754144287
-69.5,331,2.829797363
-69.5,333,2.861871338
-69.5,335,2.913781738
-69.5,337,2.956964111
-69.5,339,2.960595703
-69.5,341,2.969171143
-69.5,343,3.086083984
-69.5,345,3.225183105
-69.5,347,3.352258301
-69.5,349,3.362329102
-69.5,351,3.159448242
-69.5,353,3.098443604
-69.5,355,3.203881836
-69.5,357,3.321862793
-69.5,359,3.47890625
-68.5,1,3.333947754
-68.5,3,3.376885986
-68.5,5,3.370996094
-68.5,7,3.346154785
-68.5,9,3.361505127
-68.5,11,3.405633545
-68.5,13,3.452844238
-68.5,15,3.499993896
-68.5,17,3.574060059
-68.5,19,3.675683594
-68.5,21,3.804559326
-68.5,23,3.916833496
-68.5,25,4.005731201
-68.5,27,4.162866211
-68.5,29,4.367883301
-68.5,31,4.477349854
-68.5,33,4.499627686
-68.5,35,4.48684082
-68.5,37,4.539331055
-68.5,39,5.002740479
-68.5,41,5.826959229
-68.5,43,NaN
-68.5,45,NaN
-68.5,47,NaN
-68.5,49,NaN
-68.5,51,NaN
-68.5,53,NaN
-68.5,55,NaN
-68.5,57,NaN
-68.5,59,NaN
-68.5,61,NaN
-68.5,63,NaN
-68.5,65,NaN
-68.5,67,NaN
-68.5,69,4.783166504
-68.5,71,4.916589355
-68.5,73,5.048394775
-68.5,75,5.124597168
-68.5,77,5.100823975
-68.5,79,4.726098633
-68.5,81,NaN
-68.5,83,NaN
-68.5,85,NaN
-68.5,87,NaN
-68.5,89,NaN
-68.5,91,NaN
-68.5,93,NaN
-68.5,95,NaN
-68.5,97,NaN
-68.5,99,NaN
-68.5,101,NaN
-68.5,103,NaN
-68.5,105,NaN
-68.5,107,NaN
-68.5,109,NaN
-68.5,111,NaN
-68.5,113,NaN
-68.5,115,NaN
-68.5,117,NaN
-68.5,119,NaN
-68.5,121,NaN
-68.5,123,NaN
-68.5,125,NaN
-68.5,127,NaN
-68.5,129,NaN
-68.5,131,NaN
-68.5,133,NaN
-68.5,135,NaN
-68.5,137,NaN
-68.5,139,NaN
-68.5,141,NaN
-68.5,143,NaN
-68.5,145,NaN
-68.5,147,NaN
-68.5,149,NaN
-68.5,151,1.430291748
-68.5,153,2.067987061
-68.5,155,1.833306885
-68.5,157,1.886682129
-68.5,159,2.165673828
-68.5,161,2.024163818
-68.5,163,1.816644287
-68.5,165,1.679406738
-68.5,167,1.637567139
-68.5,169,1.722741699
-68.5,171,1.834802246
-68.5,173,1.860070801
-68.5,175,1.724908447
-68.5,177,1.370629883
-68.5,179,1.13326416
-68.5,181,1.181787109
-68.5,183,1.31472168
-68.5,185,1.468133545
-68.5,187,1.654626465
-68.5,189,1.828485107
-68.5,191,1.947808838
-68.5,193,2.05413208
-68.5,195,2.172052002
-68.5,197,2.292504883
-68.5,199,2.384057617
-68.5,201,2.455194092
-68.5,203,2.511773682
-68.5,205,2.536584473
-68.5,207,2.567285156
-68.5,209,2.624688721
-68.5,211,2.674432373
-68.5,213,2.712548828
-68.5,215,2.736077881
-68.5,217,2.749291992
-68.5,219,2.760369873
-68.5,221,2.761468506
-68.5,223,2.752038574
-68.5,225,2.743188477
-68.5,227,2.747613525
-68.5,229,2.761773682
-68.5,231,2.773065186
-68.5,233,2.767266846
-68.5,235,2.714807129
-68.5,237,2.594781494
-68.5,239,2.414910889
-68.5,241,2.228143311
-68.5,243,2.089044189
-68.5,245,2.006768799
-68.5,247,1.9855896
-68.5,249,1.953637695
-68.5,251,1.918572998
-68.5,253,1.9487854
-68.5,255,2.017419434
-68.5,257,2.095727539
-68.5,259,2.209619141
-68.5,261,2.364770508
-68.5,263,2.49654541
-68.5,265,2.578973389
-68.5,267,2.640710449
-68.5,269,2.715600586
-68.5,271,2.828820801
-68.5,273,2.978845215
-68.5,275,3.126153564
-68.5,277,3.256921387
-68.5,279,3.37722168
-68.5,281,3.477532959
-68.5,283,3.604425049
-68.5,285,3.870751953
-68.5,287,4.2824646
-68.5,289,4.481378174
-68.5,291,4.450219727
-68.5,293,4.450219727
-68.5,295,NaN
-68.5,297,-0.845098877
-68.5,299,-0.843664551
-68.5,301,-0.844549561
-68.5,303,-0.846014404
-68.5,305,-0.84821167
-68.5,307,-0.857855225
-68.5,309,-0.604162598
-68.5,311,0.197198486
-68.5,313,0.952813721
-68.5,315,1.363671875
-68.5,317,1.643273926
-68.5,319,1.844689941
-68.5,321,2.053582764
-68.5,323,2.244500732
-68.5,325,2.409997559
-68.5,327,2.557427979
-68.5,329,2.692956543
-68.5,331,2.772058105
-68.5,333,2.830926514
-68.5,335,2.916009521
-68.5,337,2.982476807
-68.5,339,2.978173828
-68.5,341,2.949090576
-68.5,343,2.984643555
-68.5,345,3.034844971
-68.5,347,3.072290039
-68.5,349,3.056756592
-68.5,351,2.965783691
-68.5,353,2.977105713
-68.5,355,3.064935303
-68.5,357,3.15267334
-68.5,359,3.254754639
-67.5,1,3.266168213
-67.5,3,3.348718262
-67.5,5,3.387078857
-67.5,7,3.416436768
-67.5,9,3.482965088
-67.5,11,3.556359863
-67.5,13,3.601647949
-67.5,15,3.633599854
-67.5,17,3.673394775
-67.5,19,3.734613037
-67.5,21,3.816796875
-67.5,23,3.885766602
-67.5,25,3.959954834
-67.5,27,4.077355957
-67.5,29,4.218164063
-67.5,31,4.373925781
-67.5,33,4.526971436
-67.5,35,4.639855957
-67.5,37,4.764916992
-67.5,39,5.048059082
-67.5,41,5.209527588
-67.5,43,4.734277344
-67.5,45,3.82467041
-67.5,47,3.691644287
-67.5,49,NaN
-67.5,51,NaN
-67.5,53,NaN
-67.5,55,NaN
-67.5,57,NaN
-67.5,59,NaN
-67.5,61,2.85769043
-67.5,63,2.909173584
-67.5,65,3.149713135
-67.5,67,3.543908691
-67.5,69,4.249200439
-67.5,71,4.617486572
-67.5,73,5.010705566
-67.5,75,5.283563232
-67.5,77,4.856378174
-67.5,79,4.224694824
-67.5,81,3.965386963
-67.5,83,3.83840332
-67.5,85,NaN
-67.5,87,NaN
-67.5,89,NaN
-67.5,91,NaN
-67.5,93,NaN
-67.5,95,NaN
-67.5,97,NaN
-67.5,99,NaN
-67.5,101,NaN
-67.5,103,NaN
-67.5,105,NaN
-67.5,107,NaN
-67.5,109,NaN
-67.5,111,NaN
-67.5,113,NaN
-67.5,115,NaN
-67.5,117,NaN
-67.5,119,NaN
-67.5,121,NaN
-67.5,123,NaN
-67.5,125,NaN
-67.5,127,NaN
-67.5,129,NaN
-67.5,131,NaN
-67.5,133,NaN
-67.5,135,NaN
-67.5,137,NaN
-67.5,139,NaN
-67.5,141,NaN
-67.5,143,NaN
-67.5,145,-0.286749268
-67.5,147,0.087945557
-67.5,149,1.076715088
-67.5,151,1.838647461
-67.5,153,2.239465332
-67.5,155,2.384393311
-67.5,157,2.321130371
-67.5,159,2.201257324
-67.5,161,2.038812256
-67.5,163,1.962579346
-67.5,165,2.023095703
-67.5,167,2.156610107
-67.5,169,2.399285889
-67.5,171,2.715875244
-67.5,173,2.940179443
-67.5,175,3.063623047
-67.5,177,3.093835449
-67.5,179,3.086053467
-67.5,181,3.065270996
-67.5,183,3.011102295
-67.5,185,2.924554443
-67.5,187,2.839715576
-67.5,189,2.787957764
-67.5,191,2.779779053
-67.5,193,2.798669434
-67.5,195,2.845178223
-67.5,197,2.922784424
-67.5,199,3.009301758
-67.5,201,3.100366211
-67.5,203,3.167840576
-67.5,205,3.178979492
-67.5,207,3.169274902
-67.5,209,3.145684814
-67.5,211,3.122369385
-67.5,213,3.130151367
-67.5,215,3.142358398
-67.5,217,3.130151367
-67.5,219,3.113092041
-67.5,221,3.099664307
-67.5,223,3.100946045
-67.5,225,3.10769043
-67.5,227,3.131860352
-67.5,229,3.174615479
-67.5,231,3.205285645
-67.5,233,3.21151123
-67.5,235,3.144128418
-67.5,237,3.051934814
-67.5,239,2.919091797
-67.5,241,2.734063721
-67.5,243,2.556420898
-67.5,245,2.363458252
-67.5,247,2.23671875
-67.5,249,2.165979004
-67.5,251,2.129052734
-67.5,253,2.148675537
-67.5,255,2.196954346
-67.5,257,2.246728516
-67.5,259,2.339807129
-67.5,261,2.505975342
-67.5,263,2.664727783
-67.5,265,2.768640137
-67.5,267,2.823419189
-67.5,269,2.873071289
-67.5,271,2.957940674
-67.5,273,3.094873047
-67.5,275,3.261895752
-67.5,277,3.424432373
-67.5,279,3.542932129
-67.5,281,3.601617432
-67.5,283,3.631707764
-67.5,285,3.708154297
-67.5,287,3.900292969
-67.5,289,4.205041504
-67.5,291,4.389764404
-67.5,293,4.746911621
-67.5,295,NaN
-67.5,297,-0.837103271
-67.5,299,-0.838964844
-67.5,301,-0.839361572
-67.5,303,-0.842260742
-67.5,305,-0.845739746
-67.5,307,-0.856329346
-67.5,309,-0.677557373
-67.5,311,0.155541992
-67.5,313,0.984460449
-67.5,315,1.359979248
-67.5,317,1.605249023
-67.5,319,1.731744385
-67.5,321,1.859613037
-67.5,323,2.005609131
-67.5,325,2.180810547
-67.5,327,2.363793945
-67.5,329,2.538323975
-67.5,331,2.650262451
-67.5,333,2.746209717
-67.5,335,2.895928955
-67.5,337,3.028222656
-67.5,339,3.061120605
-67.5,341,3.041467285
-67.5,343,3.021844482
-67.5,345,2.999902344
-67.5,347,2.966607666
-67.5,349,2.937310791
-67.5,351,2.942376709
-67.5,353,2.965356445
-67.5,355,2.993829346
-67.5,357,3.058648682
-67.5,359,3.158288574
-66.5,1,3.335870361
-66.5,3,3.403039551
-66.5,5,3.422723389
-66.5,7,3.426904297
-66.5,9,3.451654053
-66.5,11,3.47109375
-66.5,13,3.49074707
-66.5,15,3.511254883
-66.5,17,3.53258667
-66.5,19,3.565820313
-66.5,21,3.623742676
-66.5,23,3.67333374
-66.5,25,3.706689453
-66.5,27,3.754693604
-66.5,29,3.80715332
-66.5,31,3.861901855
-66.5,33,3.926965332
-66.5,35,3.974481201
-66.5,37,3.963311768
-66.5,39,3.962884521
